PaperID,Title,Authors,Year,Venue
53e99db1b7602d970266d987,Microsoft English Query 7.5: Automatic Extraction of Semantics from Relational Databases and OLAP Cubes.,['Adam Blum'],1999,VLDB
53e9a965b7602d97032c033c,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms.,['Hannes Spintzik'],1995,VLDB
53e9bcbab7602d970493b501,Technology and the Future of Commerce and Finance (Abstract).,['David Elliot Shaw'],1998,VLDB
53e9a5f0b7602d9702f1d975,Maximizing the Output Rate of Multi-Way Join Queries over Streaming Information Sources.,"['Stratis Viglas', 'Jeffrey F. Naughton', 'Josef Burger']",2003,VLDB
53e9a138b7602d9702a2505e,"Social, Educational, and Governmental Change Enabled through Information Technology.","['Krithi Ramamritham', 'Yeha El Atfi', 'Carlo Batini', 'Michael Eitan', 'Valerie Gregg', 'D. B. Phatak']",2000,VLDB
53e9b54fb7602d9704085322,BHUNT: Automatic Discovery of Fuzzy Algebraic Constraints in Relational Data.,"['Paul Brown', 'Peter J. Haas']",2003,VLDB
53e9adffb7602d9703805c56,Declustering Databases on Heterogeneous Disk Systems.,"['Ling Tony Chen', 'Doron Rotem', 'Sridhar Seshadri']",1995,VLDB
53e9aecbb7602d97038f67cf,Mining Insurance Data at Swiss Life.,"['Jörg-Uwe Kietz', 'Ulrich Reimer', 'Martin Staudt']",1997,VLDB
53e997cbb7602d9701fbc5fa,How System 11 SQL Server Became Fast.,['T. K. Rengarajan'],1996,VLDB
53e99d21b7602d97025d923d,The Role of Integrity Constraints in Database Interoperation.,"['Mark W. W. Vermeer', 'Peter M. G. Apers']",1996,VLDB
53e99a7fb7602d97022f2494,SchemaSQL - A Language for Interoperability in Relational Multi-Database Systems.,"['Laks V. S. Lakshmanan', 'Fereidoon Sadri', 'Iyer N. Subramanian']",1996,VLDB
53e9b938b7602d9704525f2a,ACTIVIEW: Adaptive data presentation using SuperSQL.,"['Yoko Maeda', 'Motomichi Toyama']",2001,VLDB
53e9a194b7602d9702a86c1c,Issues in Developing Very Large Data Warehouses.,"['Lyman Do', 'Pamela Drew', 'Wei Jin', 'Vish Jumani', 'David Van Rossum']",1998,VLDB
53e9a0fbb7602d97029e3ea4,Finding Hierarchical Heavy Hitters in Data Streams.,"['Graham Cormode', 'Flip Korn', 'S. Muthukrishnan', 'Divesh Srivastava']",2003,VLDB
53e9a4fab7602d9702e1c624,Multi-Dimensional Regression Analysis of Time-Series Data Streams.,"['Yixin Chen', 'Guozhu Dong', 'Jiawei Han', 'Benjamin W. Wah', 'Jianyong Wang']",2002,VLDB
53e9a1fab7602d9702afb932,ICICLES: Self-Tuning Samples for Approximate Query Answering.,"['Venkatesh Ganti', 'Mong-Li Lee', 'Raghu Ramakrishnan']",2000,VLDB
53e99b0ab7602d970239bcfb,Towards an ODMG-Compliant Visual Object Query Language.,"['Manoj Chavda', 'Peter T. Wood']",1997,VLDB
53e9bae6b7602d9704715b98,Coloring Away Communication in Parallel Query Optimization.,"['Waqar Hasan', 'Rajeev Motwani']",1995,VLDB
53e9b108b7602d9703b86c7e,Provisions and Obligations in Policy Management and Security Applications.,"['Claudio Bettini', 'Sushil Jajodia', 'Xiaoyang Sean Wang', 'Duminda Wijesekera']",2002,VLDB
53e9a39db7602d9702cabee6,"Large-Scale, Standards-Based Earth Observation Imagery and Web Mapping Services.",['Peter Baumann'],2003,VLDB
53e9b8cdb7602d97044adc7e,Incremental Clustering for Mining in a Data Warehousing Environment.,"['Martin Ester', 'Hans-Peter Kriegel', 'Jörg Sander', 'Michael Wimmer', 'Xiaowei Xu']",1998,VLDB
53e9b206b7602d9703c9f997,On Processing XML in LDAP.,"['Pedro José Marrón', 'Georg Lausen']",2001,VLDB
53e9bd11b7602d970499c6d7,Robust Estimation With Sampling and Approximate Pre-Aggregation.,['Chris Jermaine'],2003,VLDB
53e9bd1eb7602d97049aa3e4,"Declarative Data Cleaning: Language, Model, and Algorithms.","['Helena Galhardas', 'Daniela Florescu', 'Dennis Shasha', 'Eric Simon', 'Cristian-Augustin Saita']",2001,VLDB
53e9a4c0b7602d9702de37d6,Cache Fusion: Extending Shared-Disk Clusters with Shared Caches.,"['Tirthankar Lahiri', 'Vinay Srihari', 'Wilson Chan', 'N. MacNaughton', 'Sashikanth Chandrasekaran']",2001,VLDB
53e9996eb7602d97021acf4b,Temporal Queries in OLAP.,"['Alberto O. Mendelzon', 'Alejandro A. Vaisman']",2000,VLDB
53e999e7b7602d970222fa1d,WaveCluster: A Multi-Resolution Clustering Approach for Very Large Spatial Databases.,"['Gholamhosein Sheikholeslami', 'Surojit Chatterjee', 'Aidong Zhang']",1998,VLDB
53e9b422b7602d9703f1c13e,From XML View Updates to Relational View Updates: old solutions to a new problem.,"['Vanessa P. Braganholo', 'Susan B. Davidson', 'Carlos A. Heuser']",2004,VLDB
53e9b009b7602d9703a640eb,Effective & Efficient Document Ranking without using a Large Lexicon.,['Yasushi Ogawa'],1996,VLDB
53e9a415b7602d9702d31f3f,"COMPASS: A Concept-based Web Search Engine for HTML, XML, and Deep Web Data.","['Jens Graupmann', 'Michael Biwer', 'Christian Zimmer', 'Patrick Zimmer', 'Matthias Bender', 'Martin Theobald', 'Gerhard Weikum']",2004,VLDB
53e9bc27b7602d9704894455,Applying Database Technology in the ADSM Mass Storage System.,"['Luis-Felipe Cabrera', 'Robert M. Rees', 'Wayne Hineman']",1995,VLDB
53e9be2eb7602d9704aee27e,Objectivity Industrial Exhibit.,,1998,VLDB
53e99838b7602d970205f54e,"Stochastic Consistency, and Scalable Pull-Based Caching for Erratic Data Sources.","['Shanzhong Zhu', 'Chinya V. Ravishankar']",2004,VLDB
53e9a7ebb7602d970312d4ad,Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses.,"['Anindya Datta', 'Krithi Ramamritham', 'Helen M. Thomas']",1999,VLDB
53e99ed1b7602d970279ca22,Using SQL to Build New Aggregates and Extenders for Object- Relational Systems.,"['Haixun Wang', 'Carlo Zaniolo']",2000,VLDB
53e9b1ddb7602d9703c6df22,Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations.,"['Yun-Wu Huang', 'Ning Jing', 'Elke A. Rundensteiner']",1997,VLDB
53e99e5bb7602d9702721b46,SQL Standardization: The Next Steps.,"['Andrew Eisenberg', 'Jim Melton']",2000,SIGMOD Record
53e9bd9eb7602d9704a46664,"Database Research at the Indian Institute of Technology, Bombay.","['D. B. Phatak', 'Nandlal L. Sarda', 'S. Seshadri', 'S. Sudarshan 0001']",1996,SIGMOD Record
53e9bcc5b7602d9704946275,Methodology for Development and Employment of Ontology Based Knowledge Management Applications.,"['York Sure', 'Steffen Staab', 'Rudi Studer']",2002,SIGMOD Record
53e9a819b7602d970315df94,Reminiscences on Influential Papers.,"['Kenneth A. Ross', 'Christos Faloutsos', 'Alon Y. Levy', ""Patrick E. O'Neil"", 'Eric Simon', 'Divesh Srivastava', 'Victor Vianu', 'Gerhard Weikum']",2000,SIGMOD Record
53e99905b7602d970213ff8c,Infering Structure in Semistructured Data.,"['Svetlozar Nestorov', 'Serge Abiteboul', 'Rajeev Motwani']",1997,SIGMOD Record
53e99792b7602d9701f56d5d,Chair's Message.,['Richard T. Snodgrass'],2000,SIGMOD Record
53e99809b7602d970201f8e7,Diluting ACID.,"['Tim Kempster', 'Colin Stirling', 'Peter Thanisch']",1999,SIGMOD Record
53e997a2b7602d9701f729bf,Industrial-Strength Schema Matching.,"['Philip A. Bernstein', 'Sergey Melnik', 'Michalis Petropoulos', 'Christoph Quix']",2004,SIGMOD Record
53e9be43b7602d9704b027f8,A Framework for Information Visualisation.,"['Jessie B. Kennedy', 'Kenneth J. Mitchell', 'Peter J. Barclay']",1996,SIGMOD Record
53e9ab07b7602d970348dbd7,Advanced XML Data Processing - Guest Editor's Introduction.,['Karl Aberer'],2001,SIGMOD Record
5550473445ce0a409eb6579a,Editor's Notes.,['Ling Liu'],2001,SIGMOD Record
53e997a2b7602d9701f73e89,A Distributed Database for BioMolecular Images.,"['Ambuj K. Singh', 'B. S. Manjunath', 'Robert F. Murphy']",2004,SIGMOD Record
53e9ad3bb7602d970371e0bc,The CCUBE Constraint Object-Oriented Database System.,"['Alexander Brodsky', 'Victor E. Segal', 'Jia Chen', 'Pavel A. Exarkhopoulo']",1999,SIGMOD Conference
53e9aa2bb7602d97033967be,Merge Replication in Microsoft's SQL Server 7.0.,['Brad Hammond'],1999,SIGMOD Conference
53e99ef4b7602d97027c104d,Requirements and Policy Challenges in Highly Secure Environments.,['Dean E. Hall'],2004,SIGMOD Conference
53e9ba60b7602d970467d69c,Building Notification Services with Microsoft SQLServer.,['Praveen Seshadri'],2003,SIGMOD Conference
53e9aed1b7602d97038f9828,"Highly-Available, Fault-Tolerant, Parallel Dataflows.","['Mehul A. Shah', 'Joseph M. Hellerstein', 'Eric A. Brewer']",2004,SIGMOD Conference
53e9a263b7602d9702b68f8b,"Share your data, Keep your secrets.","['Irini Fundulaki', 'Arnaud Sahuguet']",2004,SIGMOD Conference
53e9af00b7602d9703932bad,REVIEW: A Real Time Virtual Walkthrough System.,"['Lidan Shou', 'Jason Chionh', 'Kian-Lee Tan', 'Yixin Ruan', 'Zhiyong Huang']",2001,SIGMOD Conference
53e9a618b7602d9702f4aac1,PIPES - A Public Infrastructure for Processing and Exploring Streams.,"['Jürgen Krämer', 'Bernhard Seeger']",2004,SIGMOD Conference
53e9b036b7602d9703a94014,Declarative Specification of Web Applications exploiting Web Services and Workflows.,"['Marco Brambilla', 'Stefano Ceri', 'Sara Comai', 'Marco Dario', 'Piero Fraternali', 'Ioana Manolescu']",2004,SIGMOD Conference
53e99a4eb7602d97022aec99,SAP R/3: A Database Application System (Tutorial).,"['Alfons Kemper', 'Donald Kossmann', 'Florian Matthes']",1998,SIGMOD Conference
53e9a5a1b7602d9702ecaff5,Software as a service: ASP and ASP aggregation.,['Christoph Bussler'],2002,SIGMOD Conference
53e9b879b7602d9704447d49,Clustering by pattern similarity in large data sets.,"['Haixun Wang', 'Wei Wang 0010', 'Jiong Yang', 'Philip S. Yu']",2002,SIGMOD Conference
53e9b0deb7602d9703b57fce,Containment Join Size Estimation: Models and Methods.,"['Wei Wang 0011', 'Haifeng Jiang', 'Hongjun Lu', 'Jeffrey Xu Yu']",2003,SIGMOD Conference
53e9b677b7602d97041e0615,DEVise: Integrated Querying and Visualization of Large Datasets.,"['Miron Livny', 'Raghu Ramakrishnan', 'Kevin S. Beyer', 'Guangshun Chen', 'Donko Donjerkovic', 'Shilpa Lawande', 'Jussi Myllymaki', 'R. Kent Wenger']",1997,SIGMOD Conference
53e998fcb7602d97021386a4,Incremental Maintenance of XML Structural Indexes.,"['Ke Yi', 'Hao He', 'Ioana Stanoi', 'Jun Yang 0001']",2004,SIGMOD Conference
53e9a108b7602d97029f545c,The Price of Validity in Dynamic Networks.,"['Mayank Bawa', 'Aristides Gionis', 'Hector Garcia-Molina', 'Rajeev Motwani']",2004,SIGMOD Conference
53e9aadfb7602d970345f333,NoDoSE - A Tool for Semi-Automatically Extracting Semi-Structured Data from Text Documents.,['Brad Adelberg'],1998,SIGMOD Conference
53e9b16db7602d9703bf4ddb,"Hardware Technology Trends and Database Opportunities, SIGMOD Conference 1998 Keynote Speech, Video",['David A. Patterson'],1999,ACM SIGMOD Digital Symposium Collection
53e9a668b7602d9702f9b91c,"Investing in Research, SIGMOD Conference 1998 Keynote Speech, Video",['Bill Gates'],1999,ACM SIGMOD Digital Symposium Collection
53e9ad2db7602d9703710be4,"Building Replacement Parts for the Brain: A New Era in Neural Prothetcis, SIGMOD Conference 1999, Keynote Speech, Video",['Theodore W. Berger'],2000,ACM SIGMOD Digital Symposium Collection
53e99f0ab7602d97027daae5,"What Next? A Few Remaining Problems in Information Technlogy, SIGMOD Conference 1999, ACM Turing Award Lecture, Video",['Jim Gray'],2000,ACM SIGMOD Digital Symposium Collection
53e9b891b7602d97044633b6,Estimating Compilation Time of a Query Optimizer.,"['Ihab F. Ilyas', 'Jun Rao', 'Guy M. Lohman', 'Dengfeng Gao', 'Eileen Tien Lin']",2003,SIGMOD Conference
53e9bbbcb7602d9704806c86,LockX: A System for Efficiently Querying Secure XML.,"['SungRan Cho', 'Sihem Amer-Yahia', 'Laks V. S. Lakshmanan', 'Divesh Srivastava']",2003,SIGMOD Conference
53e9b259b7602d9703cfa6d6,CubeExplorer: online exploration of data cubes.,"['Jiawei Han', 'Jianyong Wang', 'Guozhu Dong', 'Jian Pei', 'Ke Wang']",2002,SIGMOD Conference
53e9aeebb7602d97039187bd,Going public: open-source databases and database research.,['Philippe Bonnet'],2002,SIGMOD Conference
53e9a914b7602d9703267e1e,Data Management Challenges in CRM.,['George Colliat'],2003,SIGMOD Conference
53e9bae6b7602d97047178d2,StatiX: making XML count.,"['Juliana Freire', 'Jayant R. Haritsa', 'Maya Ramanath', 'Prasan Roy', 'Jérôme Siméon']",2002,SIGMOD Conference
53e9a86ab7602d97031b681a,Adapting to Source Properties in Processing Data Integration Queries.,"['Zachary G. Ives', 'Alon Y. Halevy', 'Daniel S. Weld']",2004,SIGMOD Conference
53e9be03b7602d9704ab83b5,An Overview of the Emerging Third-Generation SQL Standard (Tutorial).,"['Nelson Mendonça Mattos', 'Jim Melton']",1995,SIGMOD Conference
53e9ad56b7602d970373b34d,State of the Art in Workflow Management Research and Products.,['C. Mohan'],1996,SIGMOD Conference
53e9aecbb7602d97038f010d,ROLEX: Relational On-Line Exchange with XML.,"['Philip Bohannon', 'Xin Dong 0001', 'Sumit Ganguly', 'Henry F. Korth', 'Chengkai Li', 'P. P. S. Narayan', 'Pradeep Shenoy']",2003,SIGMOD Conference
53e9a0fbb7602d97029e63c2,An Array-Based Algorithm for Simultaneous Multidimensional Aggregates.,"['Yihong Zhao', 'Prasad Deshpande', 'Jeffrey F. Naughton']",1997,SIGMOD Conference
53e997e9b7602d9701fe609d,NonStop SQL/MX Publish/Subscribe: Continuous Data Streams in Transaction Processing.,['Hansjörg Zeller'],2003,SIGMOD Conference
53e9af33b7602d9703970b4c,Executing SQL over encrypted data in the database-service-provider model.,"['Hakan Hacigümüs', 'Balakrishna R. Iyer', 'Chen Li', 'Sharad Mehrotra']",2002,SIGMOD Conference
53e9a0d8b7602d97029c05be,Incremental Evaluation of Schema-Directed XML Publishing.,"['Philip Bohannon', 'Peter Buneman', 'Byron Choi', 'Wenfei Fan']",2004,SIGMOD Conference
53e9ba64b7602d9704682420,Fundamental Techniques for Order Optimization.,"['David E. Simmen', 'Eugene J. Shekita', 'Timothy Malkemus']",1996,SIGMOD Conference
53e9a7d6b7602d9703116d39,The Cornell Jaguar System: Adding Mobility to PREDATOR.,"['Philippe Bonnet', 'Kyle Buza', 'Zhiyuan Chen', 'Victor Cheng', 'Randolph Chung', 'Takako M. Hickey', 'Ryan Kennedy', 'Daniel Mahashin', 'Tobias Mayr', 'Ivan Oprencak', 'Praveen Seshadri', 'Hubert Siu']",1999,SIGMOD Conference
53e9b451b7602d9703f4f21f,Managing Web Data.,['Dan Suciu'],1999,SIGMOD Conference
53e9b565b7602d97040a06fb,RETINA: A REal-time TraffIc NAvigation System.,"['Kam-yiu Lam', 'Edward Chan', 'Tei-Wei Kuo', 'S. W. Ng', 'Dick Hung']",2001,SIGMOD Conference
53e99ca1b7602d97025553e2,Accelerating XPath location steps.,['Torsten Grust'],2002,SIGMOD Conference
53e9b2a3b7602d9703d4f877,QXtract: A Building Block for Efficient Information Extraction from Plain-Text Databases.,"['Eugene Agichtein', 'Luis Gravano']",2003,SIGMOD Conference
53e9a2c8b7602d9702bd2302,"Proceedings of the 2003 ACM SIGMOD International Conference on Management of Data, San Diego, California, USA, June 9-12, 2003",,2003,SIGMOD Conference
53e99d37b7602d97025ef628,XML Data Management Go Native or Spruce up Relational Systems? (Panel Abstract).,['Per-Åke Larson'],2001,SIGMOD Conference
53e9ba90b7602d97046b7756,FleXPath: Flexible Structure and Full-Text Querying for XML.,"['Sihem Amer-Yahia', 'Laks V. S. Lakshmanan', 'Shashank Pandit']",2004,SIGMOD Conference
53e9b03db7602d9703a9bd57,"Data Management: Lasting Impact of the Wild, Wild, Web.",['Reed M. Meseck'],2001,SIGMOD Conference
53e9a767b7602d97030a0ffa,Catching the Boat with Strudel: Experiences with a Web-Site Management System.,"['Mary F. Fernández', 'Daniela Florescu', 'Jaewoo Kang', 'Alon Y. Levy', 'Dan Suciu']",1998,SIGMOD Conference
53e9b4e0b7602d97040072fc,XRANK: Ranked Keyword Search over XML Documents.,"['Lin Guo', 'Feng Shao', 'Chavdar Botev', 'Jayavel Shanmugasundaram']",2003,SIGMOD Conference
53e9a0bbb7602d97029a6d37,Indexing Multimedia Databases (Tutorial).,['Christos Faloutsos'],1995,SIGMOD Conference
53e9aebcb7602d97038e4623,Repository System Engineering.,['Philip A. Bernstein'],1996,SIGMOD Conference
53e9ae76b7602d9703892c48,A Characterization of the Sensitivity of Query Optimization to Storage Access Cost Parameters.,"['Frederick Reiss', 'Tapas Kanungo']",2003,SIGMOD Conference
53e9be6cb7602d9704b2e743,Parallel Database Systems 101.,['Jim Gray'],1995,SIGMOD Conference
53e99daab7602d970266745c,Objects and SQL: Strange Relations? Panel.,['Donald R. Deutsch'],1995,SIGMOD Conference
53e9a7f1b7602d9703131e17,Workflow management with service quality guarantees.,"['Michael Gillmann', 'Gerhard Weikum', 'Wolfgang Wonner']",2002,SIGMOD Conference
53e9a415b7602d9702d3191c,Loading a Cache with Query Results.,"['Laura M. Haas', 'Donald Kossmann', 'Ioana Ursu']",1999,VLDB
53e9a930b7602d970328271b,"PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance.","['Antony L. Hosking', 'Jiawan Chen']",1999,VLDB
5736967c6e3b12023e587888,Safely and Efficiently Updating References During On-line Reorganization.,"['Chendong Zou', 'Betty Salzberg']",1998,VLDB
53e9bdb9b7602d9704a65845,THESUS: Organizing Web document collections based on link semantics.,"['Maria Halkidi', 'Benjamin Nguyen', 'Iraklis Varlamis', 'Michalis Vazirgiannis']",2003,VLDB J.
53e9a194b7602d9702a85f25,The LHAM Log-Structured History Data Access Method.,"['Peter Muth', ""Patrick E. O'Neil"", 'Achim Pick', 'Gerhard Weikum']",2000,VLDB J.
53e9afacb7602d97039f856f,Speeding up construction of PMR quadtree-based spatial indexes.,"['Gísli R. Hjaltason', 'Hanan Samet']",2002,VLDB J.
53e9b0f5b7602d9703b72e2a,"Title, Announcement",,1995,VLDB J.
56d815e6dabfae2eee715d81,Integrating Symbolic Images into a Multimedia Database System Using Classification and Abstraction Approaches.,"['Aya Soffer', 'Hanan Samet']",1998,VLDB J.
53e9b856b7602d9704418823,Optimization of Run-time Management of Data Intensive Web-sites.,"['Daniela Florescu', 'Alon Y. Levy', 'Dan Suciu', 'Khaled Yagoub']",1999,VLDB
56d91306dabfae2eee47775b,"Web Services - By G. Alonso, F. Casati, H. Kuno, V. Machiraju.",['Dirk Wodtke'],2004,SIGMOD Record
53e99d28b7602d97025dd7ed,Time Series Similarity Measures and Time Series Indexing.,"['Dimitrios Gunopulos', 'Gautam Das']",2001,SIGMOD Conference
56d8ac6ddabfae2eeebe2bc5,Panel: Querying Networked Databases.,"['Nick Koudas', 'Divesh Srivastava']",2003,SIGMOD Conference
53e9a2c0b7602d9702bc9286,Models and Languages for Describing and Discovering E-Services.,"['Fabio Casati', 'Ming-Chien Shan']",2001,SIGMOD Conference
53e9af5ab7602d9703999829,Indexing and Mining Streams.,['Christos Faloutsos'],2004,SIGMOD Conference
53e99ea0b7602d970276b0f3,Approximate XML joins.,"['Sudipto Guha', 'H. V. Jagadish', 'Nick Koudas', 'Divesh Srivastava', 'Ting Yu']",2002,SIGMOD Conference
573696106e3b12023e52357b,Informix Online XPS.,['Robert H. Gerber'],1995,SIGMOD Conference
53e997f5b7602d9701ff8dc2,Data Extraction and Transformation for the Data Warehouse.,['Cass Squire'],1995,SIGMOD Conference
53e9afe1b7602d9703a32591,``One Size Fits All'' Database Architectures Do Not Work for DDS.,['Clark D. French'],1995,SIGMOD Conference
53e9b436b7602d9703f2e474,Effective Use of Block-Level Sampling in Statistics Estimation.,"['Surajit Chaudhuri', 'Gautam Das', 'Utkarsh Srivastava']",2004,SIGMOD Conference
53e9b068b7602d9703ad17b3,The Future of Web services - II.,['Felipe Cabrera'],2003,SIGMOD Conference
573696106e3b12023e523528,The BUCKY Object-Relational Benchmark (Experience Paper).,"['Michael J. Carey', 'David J. DeWitt', 'Jeffrey F. Naughton', 'Mohammad Asgarian', 'Paul Brown', 'Johannes Gehrke', 'Dhaval Shah']",1997,SIGMOD Conference
53e9ba90b7602d97046b79cb,On the Integration of Structure Indexes and Inverted Lists.,"['Raghav Kaushik', 'Rajasekar Krishnamurthy', 'Jeffrey F. Naughton', 'Raghu Ramakrishnan']",2004,SIGMOD Conference
